,CODIGO_INFORME_TECNICO,PHEV_AUTO_INTERURB_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,MODELO,AUTOP_PHEV_RURAL_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,FECHA_HOML,HCHO_EMISION_EPA_MGKM,URB_REND_WLTC_KML,PHEV_REND_COMBUSTIBLE_VH_PONDERADO_KML,PESO_BRUTO_VH_KG,POND_PHEV_EMIS_CO2_WLTC_VH_GKM,PHEV_REND_EV_CONSUM_PONDERADO_CD_CARGA_VH_WLTC_WHKM,CO2_VH_GASOL_GLP_GNC_GRKM,COMB_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,EV_PHEV_REND_VH_PONDERADO_KMKWH,URB_AUTOP_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,REND_LOW_H2_KG_100_KM_FCEV_VH_CELDA,NMOG_EMISION_EPA_GKM,AUTOP_PHEV_RURAL_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,TRANSMISION,MIXTO_CO2_VH_GASOL_GLP_GNC_GRKM,PHEV_REND_EV_CONSUM_PONDERADO_CS_MANTEN_CARGA_VH_WLTC_WHKM,MIXTO_REND_COMBUSTIBLE_KML,PHEV_PONDERADO_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,COMB_PHEV_REND_EV_CONSUM_CD_CARGA_VH_WLTC_WHKM,EV_MOTOR_POT_MAX_KW,TIPO_CARROCERIA,CILINDRADA_LTS,CARRETERA_REND_COMBUSTIBLE_KML,REND_HIGHT_H2_KG_100_KM_FCEV_VH_CELDA,ANCHO_VH_MM,EMISION_NPS_KM_EU_KM,REND_EV_PHEV_CD_CONSUM_CARGA_VH_WLTC_KMKWH,CARRETERA_REND_GASOL_VH_GLP_GNC_KML,CIUDAD_REND_COMBUSTIBLE_KML,REND_EV_PHEV_PONDERADO_CS_MANTEN_CARGA_VH_WLTC_CONSUM_KMKWH,NOX_EMISION_EPA_GKM,CO2_PHEV_REND_PONDERADO_VH_GKM,HC_NOX_EMISION_EU_GKM,FOOT_PRINT_MT2,EMIS_NORMA,CIUDAD_REND_GLP_GNC_VH_GASOL_KML,NOX_EMISION_EU_GKM,PHEV_PONDERADO_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,COMB_PHEV_REND_EV_CONSUM_CS_MANTEN_CARGA_VH_WLTC_WHKM,HCHO_EMISION_EU_MGKM,IMPORTADOR,CIUDAD_REND_GASOL_VH_GLP_GNC_KML,CATEGORIA_VH,HC_EMISION_EU_GKM,URB_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,DIST_EJES_MM,COMB_REND_WLTC_KML,AUTOP_REND_RURAL_WLTC_KML,REND_EV_PHEV_CS_MANTEN_CARGA_VH_WLTC_CONSUM_KMKWH,MP_EMISION_MASA_PARTICULAS_EU_GKM,COMB_CS_PHEV_EMIS_CO2_WLTC_VH_GKM,PROPULSION,CARRETERA_REND_GLP_GNC_VH_GASOL_KML,EMIS_CO2_GKM,COMB_CD_PHEV_EMIS_CO2_WLTC_VH_GKM,PHEV_AUTO_INTERURB_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,CO_EMISION_EU_GKM,EV_MOTOR_POT_MAX_KW_1,MIXTO_REND_GASOL_VH_GLP_GNC_KML,CERT,CO2_COMB_GKM,REND_AUTO_INTERURB_WLTC_KML,URB_AUTOP_REND_URBANA_WLTC_KML,MARCA,REND_EV_VH_KMKWH,HCNM_EMISION_EPA_GKM,HCNM_EMISION_EU_GKM,NMOG_NOX_EMISION_EPA,HC_EMISION_EPA_GKM,N2O_EMISION_EPA,URB_AUTOP_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,REND_EV_PHEV_PONDERADO_CD_CONSUM_CARGA_VH_WLTC_KMKWH,URB_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,COMBUSTIBLE,MIXTO_REND_GLP_GNC_VH_GASOL_KML,NMOG_EMISION_EU_GKM,CO_EMISION_EPA_GKM,ART_DS_MTT_ESTD_SUP,MP_EMISION_EPA_MASA_PARTICULAS_GKM,COMB_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,AÑO,CATEGORIA_PROPULSION,TIPO_LDV,REND_EQUIV_KML,EMIS_CO2_EQUIV,N2O_GKM,MP_GKM,NP,HCHO_MGKM,HC_GKM,HC_NOX_GKM,HCNM_GKM,NMOG_NOX_GKM,NOX_GKM,NMOG_GKM,CO_GKM,RUT,IMP_COD
2092,FN6566E50316S01-K,-,"midi doble cabina 1,3 lts. pick up 4p. t/m otto",-,2016-04-28,,-,-,2545.0,-,-,,-,-,-,,,-,M,-,-,12.9,-,-,-,camioneta,1.3,15.2,-,1650,,-,-,10.2,-,,,,5.0655,euro 5,-,0.01992,-,-,,dfmc s.p.a.,-,cc2o,0.07722,-,3070,,-,-,,-,combustion,-,184.0,-,-,1.23668,-,,C.H. 4468,-,-,-,foton,,,0.06942,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,12.9,184.0,0.0,0.0,0.0,0.0,0.03861,0.0,0.0,0.0,0.00996,0.0,0.61834,,
2093,FN6566E50316S02-3,-,"midi cargobox 1,3 lts. pick up 2p. t/m otto",-,2016-04-28,,-,-,2545.0,-,-,,-,-,-,,,-,M,-,-,12.9,-,-,-,camioneta,1.3,15.2,-,1735,,-,-,10.2,-,,,,5.32645,euro 5,-,0.01992,-,-,,dfmc s.p.a.,-,cc2o,0.07722,-,3070,,-,-,,-,combustion,-,184.0,-,-,1.23668,-,,C.H. 4468,-,-,-,foton,,,0.06942,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,12.9,184.0,0.0,0.0,0.0,0.0,0.03861,0.0,0.0,0.0,0.00996,0.0,0.61834,,
2094,FN6566E50316S03-7,-,"midi refritruck 1,3 lts. pick up 2p. t/m otto",-,2016-04-28,,-,-,2545.0,-,-,,-,-,-,,,-,M,-,-,12.9,-,-,-,camioneta,1.3,15.2,-,1735,,-,-,10.2,-,,,,5.32645,euro 5,-,0.01992,-,-,,dfmc s.p.a.,-,cc2o,0.07722,-,3070,,-,-,,-,combustion,-,184.0,-,-,1.23668,-,,C.H. 4468,-,-,-,foton,,,0.06942,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,12.9,184.0,0.0,0.0,0.0,0.0,0.03861,0.0,0.0,0.0,0.00996,0.0,0.61834,,
2095,KI6577E50316S00-6,-,"sorento um 3,3 lts. station wagon 7 asientos 5p. t/a 4x4 otto",-,2016-04-28,,-,-,2540.0,-,-,,-,-,-,,,-,A,-,-,9.5,-,-,-,station wagon,3.3,12,-,1890,,-,-,6.9,-,,,,5.2542,euro 5,-,0.0070999999999999,-,-,,kia chile s.p.a.,-,lpo,0.0305,-,2780,,-,-,,-,combustion,-,245.0,-,-,0.3508,-,,C.H. 4469,-,-,-,kia,,,0.0272,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,9.5,245.0,0.0,0.0,0.0,0.0,0.01525,0.0,0.0,0.0,0.00354999999999995,0.0,0.1754,,
2096,KI6577E50316S01-K,-,"sorento um 3,3 lts. station wagon 7 asientos 5p. t/a 4x2 otto",-,2016-04-28,,-,-,2510.0,-,-,,-,-,-,,,-,A,-,-,10.1,-,-,-,station wagon,3.3,12.8,-,1890,,-,-,7.4,-,,,,5.2542,euro 5,-,0.0070999999999999,-,-,,kia chile s.p.a.,-,lpo,0.0305,-,2780,,-,-,,-,combustion,-,230.0,-,-,0.3508,-,,C.H. 4469,-,-,-,kia,,,0.0272,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,10.1,230.0,0.0,0.0,0.0,0.0,0.01525,0.0,0.0,0.0,0.00354999999999995,0.0,0.1754,,
2097,KI6577E50316S02-3,-,"sorento um 3,3 lts. station wagon 5 asientos 5p. t/a 4x4 otto",-,2016-04-28,,-,-,2510.0,-,-,,-,-,-,,,-,A,-,-,9.5,-,-,-,station wagon,3.3,12,-,1890,,-,-,6.9,-,,,,5.2542,euro 5,-,0.0070999999999999,-,-,,kia chile s.p.a.,-,lpo,0.0305,-,2780,,-,-,,-,combustion,-,245.0,-,-,0.3508,-,,C.H. 4469,-,-,-,kia,,,0.0272,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,9.5,245.0,0.0,0.0,0.0,0.0,0.01525,0.0,0.0,0.0,0.00354999999999995,0.0,0.1754,,
2098,KI6577E50316S03-7,-,"sorento um 3,3 lts. station wagon 5 asientos 5p. t/a 4x2 otto",-,2016-04-28,,-,-,2510.0,-,-,,-,-,-,,,-,A,-,-,10.1,-,-,-,station wagon,3.3,12.8,-,1890,,-,-,7.4,-,,,,5.2542,euro 5,-,0.0070999999999999,-,-,,kia chile s.p.a.,-,lpo,0.0305,-,2780,,-,-,,-,combustion,-,230.0,-,-,0.3508,-,,C.H. 4469,-,-,-,kia,,,0.0272,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,10.1,230.0,0.0,0.0,0.0,0.0,0.01525,0.0,0.0,0.0,0.00354999999999995,0.0,0.1754,,
2099,BM6557E60316S00-3,-,"m2 3,0 lts. coupe 2p. t/a otto",-,2016-04-29,,-,-,2010.0,-,-,,-,-,-,,,-,A,-,-,12.7,-,-,-,coupe,3,15.6,-,1854,230000000000.0,-,-,9.5,-,,,,4.992822,euro 6,-,0.0152,-,-,,Williamson Balfour Motors SPA,-,lpo,0.0501,-,2693,,-,-,0.00033,-,combustion,-,185.0,-,-,0.1961,-,,C.H. 4470,-,-,-,bmw,,,0.042,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2016,ice,liviano,12.7,185.0,0.0,0.000165,230000000000.0,0.0,0.02505,0.0,0.0,0.0,0.0076,0.0,0.09805,96.695.420-5,WILL966954205
2100,DC6561E50316S00-6,-,"ds4 1,6 lts. hdi stt hatchback 4p. t/m diesel",-,2016-05-02,,-,-,1860.0,-,-,,-,-,-,,,-,M,-,-,24.2,-,-,-,hatchback,1.6,26.6,-,1810,,-,-,20.9,-,,,0.114,4.72772,euro 5,-,0.1019,-,-,,Citroen Chile SPA,-,lpd,,-,2612,,-,-,0.0006,-,combustion,-,109.0,-,-,0.0882,-,,C.H. 4472,-,-,-,ds,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,liviano,21.05,109.0,0.0,0.0003,0.0,0.0,0.0,0.114,0.0,0.0,0.05095,0.0,0.0441,93.435.000-6,CITR934350006
2101,FR6589E50416S00-2,-,"edge 3,5 lts. station wagon 4p. t/a otto",-,2016-05-05,,-,-,2549.0,-,-,,-,-,-,,,-,A,-,-,8.6,-,-,-,station wagon,3.5,10.9,-,1992,,-,-,6.3,-,,,,5.675208,euro 5,-,0.01,-,-,,Ford Motor Company Chile SPA,-,lpo,0.0619,-,2849,,-,-,,-,combustion,-,269.0,-,-,0.7305,-,,C.H. 4473,-,-,-,ford,,,0.0544,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,8.6,269.0,0.0,0.0,0.0,0.0,0.03095,0.0,0.0,0.0,0.005,0.0,0.36525,78.703.910-3,FORD787039103
2102,FR6590E50416S00-8,-,"edge 2,0 lts. station wagon 4p. t/a otto",-,2016-05-05,,-,-,2413.0,-,-,,-,-,-,,,-,A,-,-,10.4,-,-,-,station wagon,2,12.9,-,1992,,-,-,7.8,-,,,,5.675208,euro 5,-,0.0441,-,-,,Ford Motor Company Chile SPA,-,lpo,0.0649,-,2849,,-,-,0.0030499999999999,-,combustion,-,224.0,-,-,0.4965,-,,C.H. 4474,-,-,-,ford,,,0.0533,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,10.4,224.0,0.0,0.00152499999999995,0.0,0.0,0.03245,0.0,0.0,0.0,0.02205,0.0,0.24825,78.703.910-3,FORD787039103
2103,PO6562E50316S00-5,-,"911 carrera 3,0 lts. coupe 2p. t/a",-,2016-05-10,,-,-,1890.0,-,-,,-,-,-,,,-,A,-,-,13.9,-,-,-,coupe,3,16.9,-,1808,,-,-,10.6,-,,,,4.4296,euro 5,-,0.0254,-,-,,Comercializadora Ditec Automóviles SA,-,lpo,0.0505,-,2450,,-,-,0.00014,-,combustion,-,173.0,-,-,0.2384,-,,C.H. 4475,-,-,-,porsche,,,0.041,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,13.9,173.0,0.0,7e-05,0.0,0.0,0.02525,0.0,0.0,0.0,0.0127,0.0,0.1192,96.899.100-0,DITE968991000
2104,PO6562E50316S01-9,-,"911 carrera 3,0 lts. cabriolet 2p. t/a",-,2016-05-10,,-,-,1905.0,-,-,,-,-,-,,,-,A,-,-,13.5,-,-,-,cabriolet,3,16.4,-,1808,,-,-,10.4,-,,,,4.068,euro 5,-,0.0254,-,-,,Comercializadora Ditec Automóviles SA,-,lpo,0.0505,-,2250,,-,-,0.00014,-,combustion,-,173.0,-,-,0.2384,-,,C.H. 4475,-,-,-,porsche,,,0.041,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,13.5,173.0,0.0,7e-05,0.0,0.0,0.02525,0.0,0.0,0.0,0.0127,0.0,0.1192,96.899.100-0,DITE968991000
2105,MB6560E60316M00-7,-,"s500 l 4,7 lts. sedan 4p. t/a",-,2016-05-10,,-,-,2730.0,-,-,,-,-,-,,,-,A,-,-,11.8,-,-,-,sedan,4.7,14.9,-,1899,319000000000.0,-,-,8.6,-,,,,6.010335,euro 6,-,0.0321,-,-,,Comercial Kaufmann SA,-,mc3o,0.05359,-,3165,,-,-,0.00085,-,combustion,-,198.0,-,-,0.1555,-,,C.H. 4476,-,-,-,m. benz,,,0.0391,,,,-,-,-,gasolina,-,,,,,-,2016,ice,mediano,11.8,198.0,0.0,0.000425,319000000000.0,0.0,0.026795,0.0,0.0,0.0,0.01605,0.0,0.07775,96.572.360-9,KAUF965723609
2106,PR6543E50216S00-4,-,"preve 1,6 lts. sedan 4p. t/m",-,2016-05-12,,-,-,1665.0,-,-,,-,-,-,,,-,M,-,-,12.7,-,-,-,sedan,1.6,15.5,-,1786,,-,-,9.8,-,,,,4.7329,euro 5,-,0.01056,-,-,,Comercial Motores de los Andes SPA,-,lpo,0.04394,-,2650,,-,-,,-,combustion,-,187.0,-,-,0.5470499999999999,-,,C.H. 4477,-,-,-,proton,,,0.03965,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,12.7,187.0,0.0,0.0,0.0,0.0,0.02197,0.0,0.0,0.0,0.00528,0.0,0.27352499999999996,76.005.909-9,ANDE760059099
2107,JC6425E51115M00-4,-,"x200 2,0 lts. pick up 2p. t/m",-,2016-05-10,,-,-,2860.0,-,-,,-,-,-,,,-,M,-,-,11.9,-,-,-,camioneta,2,12.7,-,1750,,-,-,10.8,-,,,0.2261999999999999,4.62,euro 5,-,0.2139,-,-,,derco s.p.a.,-,mc3d,,-,2640,,-,-,0.0013,-,combustion,-,222.0,-,-,0.2028,-,,C.H. 4478,-,-,-,jac,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,10.35,222.0,0.0,0.00065,0.0,0.0,0.0,0.2261999999999999,0.0,0.0,0.10695,0.0,0.1014,,
2108,PR6502E50116S00-1,-,"exora 1,6 lts. station wagon 5p. t/a",-,2016-05-12,,-,-,2012.0,-,-,,-,-,-,,,-,A,-,-,9.6,-,-,-,station wagon,1.6,12.4,-,1809,,-,-,6.9,-,,,,4.93857,euro 5,-,0.01512,-,-,,Comercial Motores de los Andes SPA,-,lpo,0.07202,-,2730,,-,-,,-,combustion,-,245.0,-,-,0.73035,-,,C.H. 4479,-,-,-,proton,,,0.06416,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,9.6,245.0,0.0,0.0,0.0,0.0,0.03601,0.0,0.0,0.0,0.00756,0.0,0.365175,76.005.909-9,ANDE760059099
2109,DC6572E50316S00-6,-,"ds4 1,6 lts. hdi cva6 stt hatchback 4p. t/a",-,2016-05-12,,-,-,1890.0,-,-,,-,-,-,,,-,A,-,-,19.7,-,-,-,hatchback,1.6,22.9,-,1810,,-,-,15.9,-,,,0.0822,4.72772,euro 5,-,0.0764,-,-,,Citroen Chile SPA,-,lpd,,-,2612,,-,-,0.00073,-,combustion,-,137.0,-,-,0.0178,-,,C.H. 4480,-,-,-,ds,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,liviano,17.14,137.0,0.0,0.000365,0.0,0.0,0.0,0.0822,0.0,0.0,0.0382,0.0,0.0089,93.435.000-6,CITR934350006
2110,HY6545E50216M00-2,-,"h350 2,5 lts. furgon 5p. t/m",-,2016-05-16,,-,-,3500.0,-,-,,-,-,-,,,-,M,-,-,10.8,-,-,-,furgon,2.5,12.2,-,2436,,-,-,8.9,-,,,0.29517,8.94012,euro 5,-,0.2785,-,-,,hyundai vehiculos comerciales chile s.p.a.,-,mc3d,,-,3670,,-,-,0.0013,-,combustion,-,245.0,-,-,0.1864,-,,C.H. 4481,-,-,-,hyundai,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,9.4,245.0,0.0,0.00065,0.0,0.0,0.0,0.29517,0.0,0.0,0.13925,0.0,0.0932,,
2111,HY6545E50216M01-6,-,"h350 (swb) 2,5 lts. furgon 5p. t/m",-,2016-05-16,,-,-,3500.0,-,-,,-,-,-,,,-,M,-,-,10.8,-,-,-,furgon,2.5,12.2,-,2436,,-,-,8.9,-,,,0.29517,8.36766,euro 5,-,0.2785,-,-,,hyundai vehiculos comerciales chile s.p.a.,-,mc3d,,-,3435,,-,-,0.0013,-,combustion,-,245.0,-,-,0.1864,-,,C.H. 4481,-,-,-,hyundai,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,9.4,245.0,0.0,0.00065,0.0,0.0,0.0,0.29517,0.0,0.0,0.13925,0.0,0.0932,,
2112,HY6545E50216M02-K,-,"h350 (lwb) 2,5 lts. pick up 2p. t/m",-,2016-05-16,,-,-,3500.0,-,-,,-,-,-,,,-,M,-,-,10.8,-,-,-,camioneta,2.5,12.2,-,2436,,-,-,8.9,-,,,0.29517,8.94012,euro 5,-,0.2785,-,-,,hyundai vehiculos comerciales chile s.p.a.,-,mc3d,,-,3670,,-,-,0.0013,-,combustion,-,245.0,-,-,0.1864,-,,C.H. 4481,-,-,-,hyundai,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,9.4,245.0,0.0,0.00065,0.0,0.0,0.0,0.29517,0.0,0.0,0.13925,0.0,0.0932,,
2113,HY6545E50216M03-3,-,"h350 (swb) 2,5 lts. pick up 2p. t/m",-,2016-05-16,,-,-,3500.0,-,-,,-,-,-,,,-,M,-,-,10.8,-,-,-,camioneta,2.5,12.2,-,2436,,-,-,8.9,-,,,0.29517,8.36766,euro 5,-,0.2785,-,-,,hyundai vehiculos comerciales chile s.p.a.,-,mc3d,,-,3435,,-,-,0.0013,-,combustion,-,245.0,-,-,0.1864,-,,C.H. 4481,-,-,-,hyundai,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,9.4,245.0,0.0,0.00065,0.0,0.0,0.0,0.29517,0.0,0.0,0.13925,0.0,0.0932,,
2114,HY6545E50716M04-2,-,"solati cargo van, furgon 5p. t/m",-,2016-07-14,,-,-,3500.0,-,-,,-,-,-,,,-,M,-,-,10.8,-,-,-,furgon,2.5,12.2,-,2436,,-,-,8.9,-,,,0.29517,8.94012,euro 5,-,0.2785,-,-,,hyundai vehiculos comerciales chile s.p.a.,-,mc3d,,-,3670,,-,-,0.0013,-,combustion,-,245.0,-,-,0.1864,-,,C.H. 4481,-,-,-,hyundai,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,9.4,245.0,0.0,0.00065,0.0,0.0,0.0,0.29517,0.0,0.0,0.13925,0.0,0.0932,,
2115,HY6545E50716M05-6,-,"solati cargo van (swb), furgon 5p. t/m",-,2016-07-14,,-,-,3500.0,-,-,,-,-,-,,,-,M,-,-,10.8,-,-,-,furgon,2.5,12.2,-,2436,,-,-,8.9,-,,,0.29517,8.36766,euro 5,-,0.2785,-,-,,hyundai vehiculos comerciales chile s.p.a.,-,mc3d,,-,3435,,-,-,0.0013,-,combustion,-,245.0,-,-,0.1864,-,,C.H. 4481,-,-,-,hyundai,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,9.4,245.0,0.0,0.00065,0.0,0.0,0.0,0.29517,0.0,0.0,0.13925,0.0,0.0932,,
2116,HY6545E50716M06-K,-,"solati pick up (lwb), 2p. t/m",-,2016-07-14,,-,-,3500.0,-,-,,-,-,-,,,-,M,-,-,10.8,-,-,-,camioneta,2.5,12.2,-,2436,,-,-,8.9,-,,,0.29517,8.94012,euro 5,-,0.2785,-,-,,hyundai vehiculos comerciales chile s.p.a.,-,mc3d,,-,3670,,-,-,0.0013,-,combustion,-,245.0,-,-,0.1864,-,,C.H. 4481,-,-,-,hyundai,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,9.4,245.0,0.0,0.00065,0.0,0.0,0.0,0.29517,0.0,0.0,0.13925,0.0,0.0932,,
2117,HY6545E50716M07-3,-,"solati pick up (swb), 2p. t/m",-,2016-07-14,,-,-,3500.0,-,-,,-,-,-,,,-,M,-,-,10.8,-,-,-,camioneta,2.5,12.2,-,2436,,-,-,8.9,-,,,0.29517,8.36766,euro 5,-,0.2785,-,-,,hyundai vehiculos comerciales chile s.p.a.,-,mc3d,,-,3435,,-,-,0.0013,-,combustion,-,245.0,-,-,0.1864,-,,C.H. 4481,-,-,-,hyundai,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,9.4,245.0,0.0,0.00065,0.0,0.0,0.0,0.29517,0.0,0.0,0.13925,0.0,0.0932,,
2118,HY6545E50518M08-0,-,"solati cargo van ambulancia 2,5 lts. furgon 5 asientos 5p. t/m diesel",-,2018-05-08,,-,-,3500.0,-,-,,-,-,-,,,-,M,-,-,10.8,-,-,-,furgon,2.5,12.2,-,2038,,-,-,8.9,-,,,0.29517,7.47946,euro 5,-,0.2785,-,-,,hyundai vehiculos comerciales chile s.p.a.,-,mc3d,,-,3670,,-,-,0.0013,-,combustion,-,245.0,-,-,0.1864,-,,C.H. 4481,-,-,-,hyundai,,,-,,,,-,-,-,diesel,-,,,,,-,2018,ice,mediano,9.4,245.0,0.0,0.00065,0.0,0.0,0.0,0.29517,0.0,0.0,0.13925,0.0,0.0932,,
2119,HY6545E50421M09-9,-,solati cargo van 2 asientos,-,2021-04-22,,-,-,3500.0,-,-,,-,-,-,,,-,M,-,-,10.8,-,-,-,furgon,2.5,12.2,-,2038,,-,-,8.9,-,,,0.29517,7.47946,euro 5,-,0.2785,-,-,,hyundai vehiculos comerciales chile s.p.a.,-,mc3d,,-,3670,,-,-,0.0013,-,combustion,-,245.0,-,-,0.1864,-,,C.H. 4481,-,-,-,hyundai,,,-,,,,-,-,-,diesel,-,,,,,-,2021,ice,mediano,9.4,245.0,0.0,0.00065,0.0,0.0,0.0,0.29517,0.0,0.0,0.13925,0.0,0.0932,,
2120,JG6584E50416S00-3,-,"f-pace 2,0 d station wagon 5p. t/a",-,2016-05-18,,-,-,2460.0,-,-,,-,-,-,,,-,A,-,-,18.0,-,-,-,station wagon,2,19.6,-,1936,3000000000.0,-,-,15.7,-,,,0.154,5.564064,euro 5,-,0.138,-,-,,Comercializadora Ditec Automóviles SA,-,lpd,,-,2874,,-,-,0.0003599999999999,-,combustion,-,146.0,-,-,0.1784,-,,C.H. 4482,-,-,-,jaguar,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,liviano,15.66,146.0,0.0,0.00017999999999995,3000000000.0,0.0,0.0,0.154,0.0,0.0,0.069,0.0,0.0892,96.899.100-0,DITE968991000
2121,MB6564E60316S00-0,-,"s 350 d 3,0 lts. sedan 4p. t/a",-,2016-06-06,,-,-,2655.0,-,-,,-,-,-,,,-,A,-,-,14.4,-,-,-,sedan,3,18.8,-,1899,3230000000.0,-,-,10.2,-,,,0.1163,5.763465,euro 6,-,0.06361,-,-,,Comercial Kaufmann SA,-,lpd,,-,3035,,-,-,0.0037,-,combustion,-,183.0,-,-,0.4281999999999999,-,,C.H. 4483,-,-,-,m. benz,,,-,,,,-,-,-,diesel,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2016,ice,liviano,12.53,183.0,0.0,0.00185,3230000000.0,0.0,0.0,0.1163,0.0,0.0,0.031805,0.0,0.21409999999999996,96.572.360-9,KAUF965723609
2122,PO6583E50416S00-9,-,"macan gts 3,0 station wagon 5p. 4x4 t/a",-,2016-05-24,,-,-,2550.0,-,-,,-,-,-,,,-,A,-,-,11.4,-,-,-,station wagon,3,13.5,-,1624,,-,-,8.8,-,,,,4.558568,euro 5,-,0.0072,-,-,,Comercializadora Ditec Automóviles SA,-,lpo,0.0225,-,2807,,-,-,0.00085,-,combustion,-,275.0,-,-,0.2606,-,,C.H. 4484,-,-,-,porsche,,,0.0149,,,,-,-,-,gasolina,-,,,,,-,2016,ice,liviano,11.4,275.0,0.0,0.000425,0.0,0.0,0.01125,0.0,0.0,0.0,0.0036,0.0,0.1303,96.899.100-0,DITE968991000
2123,FT6595E50416M00-3,-,"fullback 2,4 lts. td 178 hp pick up 4p. 4wd t/a",-,2016-05-26,,-,-,2910.0,-,-,,-,-,-,,,-,A,-,-,12.4,-,-,-,camioneta,2.4,14,-,1820,,-,-,10.4,-,,,0.2231,5.46,euro 5,-,0.212,-,-,,comercial itala s.a.,-,mc3d,,-,3000,,-,-,0.0032,-,combustion,-,213.0,-,-,0.06,-,,C.H. 4485,-,-,-,fiat,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,10.79,213.0,0.0,0.0016,0.0,0.0,0.0,0.2231,0.0,0.0,0.106,0.0,0.03,,
2124,FT6595E50416M01-7,-,"fullback 2,4 lts. td 178 hp pick up 4p. t/a",-,2016-05-26,,-,-,2910.0,-,-,,-,-,-,,,-,A,-,-,12.4,-,-,-,camioneta,2.4,14,-,1820,,-,-,10.4,-,,,0.2231,5.46,euro 5,-,0.212,-,-,,comercial itala s.a.,-,mc3d,,-,3000,,-,-,0.0032,-,combustion,-,213.0,-,-,0.06,-,,C.H. 4485,-,-,-,fiat,,,-,,,,-,-,-,diesel,-,,,,,-,2016,ice,mediano,10.79,213.0,0.0,0.0016,0.0,0.0,0.0,0.2231,0.0,0.0,0.106,0.0,0.03,,
2125,RM6595E51117M00-4,-,"ram 1200 gls 2,4 lts. camioneta 4p. t/a 4x4 diesel",-,2017-11-22,,-,-,2910.0,-,-,,-,-,-,,,-,A,-,-,12.4,-,-,-,camioneta,2.4,14,-,1820,,-,-,10.4,-,,,0.2231,5.46,euro 5,-,0.212,-,-,,comercial itala s.a.,-,mc3d,,-,3000,,-,-,0.0032,-,combustion,-,213.0,-,-,0.06,-,,C.H. 4485,-,-,-,ram,,,-,,,,-,-,-,diesel,-,,,,,-,2017,ice,mediano,10.79,213.0,0.0,0.0016,0.0,0.0,0.0,0.2231,0.0,0.0,0.106,0.0,0.03,,
